payment_id,order_id,payment_type,payment_amount,payment_date,payment_status
3082,3082,cash,1162219,2023-07-15,return
3083,3083,upi,946418,2024-09-02,completed
3084,3084,card,1726823,2024-10-05,completed
3085,3085,cash,361655,2024-08-07,return
3086,3086,upi,1293747,2026-06-06,failed
3087,3087,cash,1470140,2023-04-18,failed
3088,3088,card,7096,2023-05-02,completed
3089,3089,card,243140,2025-11-12,completed
3090,3090,upi,591976,2023-08-26,completed
3091,3091,upi,466374,2024-12-15,pending
3092,3092,card,110117,2023-12-17,completed
3093,3093,cash,174010,2025-03-21,completed
3094,3094,upi,1406627,2025-06-09,return
3095,3095,card,1760348,2026-07-05,completed
3096,3096,cash,1035245,2023-02-27,completed
3097,3097,upi,2621062,2025-01-11,completed
3098,3098,cash,64120,2024-09-03,completed
3099,3099,card,30892,2025-11-16,completed
3100,3100,cash,1266899,2025-11-30,completed
3101,3101,upi,226291,2025-08-06,completed
3102,3102,cash,100237,2024-04-25,completed
3103,3103,card,63230,2024-04-14,completed
3104,3104,cash,767482,2024-02-27,completed
3105,3105,upi,2726848,2025-03-25,pending
3106,3106,upi,365816,2024-01-02,completed
3107,3107,cash,1286797,2026-06-06,completed
3108,3108,card,689287,2023-11-30,completed
3109,3109,card,1092069,2026-06-11,completed
3110,3110,card,216394,2024-01-19,completed
3111,3111,card,969916,2023-05-19,completed
3112,3112,upi,184464,2026-04-23,failed
3113,3113,upi,191598,2023-10-15,return
3114,3114,upi,490755,2024-09-01,return
3115,3115,cash,469564,2024-01-29,failed
3116,3116,cash,504574,2026-06-26,failed
3117,3117,upi,1384310,2024-09-01,completed
3118,3118,card,1137429,2023-06-23,completed
3119,3119,card,1726352,2024-09-16,completed
3120,3120,cash,175322,2023-05-07,completed
3121,3121,upi,849566,2025-09-12,failed
3122,3122,upi,99000,2025-02-20,pending
3123,3123,upi,963882,2026-05-29,completed
3124,3124,upi,251819,2025-12-02,completed
3125,3125,cash,248528,2024-09-11,completed
3126,3126,cash,152510,2025-03-18,completed
3127,3127,upi,2586798,2025-11-18,completed
3128,3128,cash,18047,2025-04-04,completed
3129,3129,upi,161859,2024-09-02,completed
3130,3130,upi,569367,2023-10-08,completed
3131,3131,card,330720,2023-06-10,completed
3132,3132,upi,695342,2023-07-11,completed
3133,3133,upi,1015078,2024-12-09,completed
3134,3134,card,214373,2025-01-28,pending
3135,3135,cash,204017,2025-05-24,completed
3136,3136,upi,530483,2023-08-20,failed
3137,3137,upi,1100947,2023-07-19,completed
3138,3138,upi,1247010,2024-04-12,completed
3139,3139,card,441946,2024-12-04,return
3140,3140,upi,593487,2023-07-22,pending
3141,3141,upi,2674783,2025-06-30,completed
3142,3142,upi,481932,2023-06-19,completed
3143,3143,upi,1636543,2026-05-15,completed
3144,3144,cash,832611,2023-09-06,completed
3145,3145,card,5246,2024-03-11,completed
3146,3146,card,316612,2023-01-06,pending
3147,3147,card,186392,2025-10-18,completed
3148,3148,card,11505,2023-04-29,completed
3149,3149,upi,669479,2026-04-05,failed
3150,3150,card,178297,2025-02-08,completed
3151,3151,card,2045968,2024-12-07,completed
3152,3152,upi,116972,2023-11-27,completed
3153,3153,card,408738,2024-02-24,pending
3154,3154,upi,520285,2025-03-03,completed
3155,3155,upi,1122026,2024-10-15,completed
3156,3156,card,295195,2024-09-23,pending
3157,3157,cash,18635,2026-05-09,completed
3158,3158,upi,637127,2026-01-28,completed
3159,3159,upi,517272,2024-12-06,completed
3160,3160,upi,163660,2024-11-23,completed
3161,3161,cash,249260,2026-04-01,completed
3162,3162,cash,1399776,2025-04-03,failed
3163,3163,upi,521253,2023-02-22,completed
3164,3164,card,301090,2023-11-25,failed
3165,3165,upi,222245,2025-04-19,pending
3166,3166,cash,1098787,2024-08-20,completed
3167,3167,card,848617,2024-07-13,pending
3168,3168,cash,1868627,2026-06-09,completed
3169,3169,card,332380,2024-05-20,completed
3170,3170,cash,2552090,2025-09-27,completed
3171,3171,card,1004138,2024-09-02,completed
3172,3172,upi,301427,2023-06-21,completed
3173,3173,cash,385081,2024-11-05,completed
3174,3174,card,85360,2024-12-09,completed
3175,3175,upi,1224225,2024-04-08,pending
3176,3176,cash,36417,2023-04-08,completed
3177,3177,upi,494676,2025-10-20,completed
3178,3178,upi,1290052,2024-08-07,completed
3179,3179,cash,77792,2026-07-24,completed
3180,3180,card,17871,2026-04-27,completed
3181,3181,upi,2209721,2025-04-16,completed
3182,3182,cash,95490,2025-05-31,completed
3183,3183,upi,411528,2024-09-08,completed
3184,3184,card,290804,2025-03-19,failed
3185,3185,card,184074,2023-09-23,failed
3186,3186,upi,490488,2024-05-17,completed
3187,3187,cash,1640735,2024-10-18,completed
3188,3188,upi,946335,2023-04-22,return
3189,3189,cash,901119,2025-06-19,completed
3190,3190,upi,1545121,2023-04-03,pending
3191,3191,cash,728243,2026-02-08,completed
3192,3192,cash,133490,2024-09-20,completed
3193,3193,cash,1727506,2024-07-31,completed
3194,3194,cash,357446,2024-11-25,completed
3195,3195,card,1293624,2025-12-08,completed
3196,3196,card,16165,2025-05-27,completed
3197,3197,card,445934,2026-07-17,completed
3198,3198,card,817978,2024-07-12,completed
3199,3199,cash,53076,2023-06-08,completed
3200,3200,upi,104124,2026-05-31,completed
3201,3201,upi,142326,2025-09-16,completed
3202,3202,card,481571,2023-05-25,completed
3203,3203,card,2419575,2026-06-17,return
3204,3204,cash,386824,2025-03-12,completed
3205,3205,card,95457,2025-03-26,completed
3206,3206,cash,929874,2023-08-18,completed
3207,3207,cash,492944,2023-11-23,completed
3208,3208,cash,493236,2024-09-06,completed
3209,3209,cash,2452440,2026-03-19,completed
3210,3210,upi,954027,2024-09-02,completed
3211,3211,card,312604,2023-02-17,failed
3212,3212,cash,557316,2023-11-16,completed
3213,3213,upi,681002,2025-12-08,return
3214,3214,cash,1158673,2024-06-09,completed
3215,3215,upi,1186078,2026-07-29,completed
3216,3216,upi,569205,2023-04-07,completed
3217,3217,card,1568686,2024-08-30,failed
3218,3218,card,353526,2025-10-30,return
3219,3219,cash,600383,2026-04-05,completed
3220,3220,cash,1310294,2024-09-10,failed
3221,3221,upi,310632,2024-08-13,completed
3222,3222,upi,48130,2025-05-23,completed
3223,3223,upi,236323,2023-01-28,completed
3224,3224,upi,325672,2024-12-12,completed
3225,3225,cash,409895,2026-05-09,completed
3226,3226,upi,484650,2023-11-30,completed
3227,3227,cash,9051,2023-02-26,completed
3228,3228,upi,42073,2024-06-19,completed
3229,3229,card,540164,2025-05-15,completed
3230,3230,cash,873659,2024-10-06,completed
3231,3231,upi,122005,2024-07-30,pending
3232,3232,upi,495608,2025-07-12,completed
3233,3233,card,1243256,2025-12-30,completed
3234,3234,cash,345377,2024-06-28,completed
3235,3235,upi,455869,2026-02-23,completed
3236,3236,upi,642345,2025-09-11,pending
3237,3237,upi,912300,2025-11-24,completed
3238,3238,upi,284603,2024-07-15,completed
3239,3239,upi,480049,2025-07-29,completed
3240,3240,cash,247438,2025-05-10,pending
3241,3241,card,369644,2023-07-08,completed
3242,3242,upi,882428,2023-11-07,return
3243,3243,upi,175402,2023-06-09,failed
3244,3244,upi,4179,2023-04-09,completed
3245,3245,card,409212,2025-03-18,completed
3246,3246,card,446780,2024-07-21,completed
3247,3247,cash,303852,2024-02-21,completed
3248,3248,cash,675190,2023-12-20,failed
3249,3249,card,1414534,2023-10-16,completed
3250,3250,card,36579,2024-07-05,completed
3251,3251,card,1514798,2025-08-10,completed
3252,3252,card,100850,2023-04-23,completed
3253,3253,upi,794268,2026-03-04,completed
3254,3254,card,874718,2025-09-25,return
3255,3255,upi,771542,2025-02-25,completed
3256,3256,upi,218734,2024-08-23,completed
3257,3257,card,1371010,2023-04-21,completed
3258,3258,card,3451679,2025-05-15,failed
3259,3259,cash,1135933,2024-07-16,completed
3260,3260,cash,1891364,2026-03-22,completed
3261,3261,upi,485675,2023-04-30,pending
3262,3262,upi,1822375,2025-07-17,return
3263,3263,card,2170713,2023-10-04,failed
3264,3264,upi,2391697,2023-06-28,completed
3265,3265,upi,625326,2025-07-29,completed
3266,3266,upi,619809,2023-03-05,return
3267,3267,card,37473,2023-02-01,completed
3268,3268,upi,633248,2023-06-29,completed
3269,3269,cash,276370,2026-03-23,completed
3270,3270,upi,1019224,2023-03-26,pending
3271,3271,upi,1606978,2025-06-26,pending
3272,3272,upi,168071,2025-01-09,failed
3273,3273,cash,780494,2026-01-21,completed
3274,3274,cash,1193289,2025-02-07,completed
3275,3275,cash,719468,2025-12-05,completed
3276,3276,card,160885,2025-11-10,completed
3277,3277,cash,925155,2025-08-08,completed
3278,3278,upi,307303,2024-05-12,completed
3279,3279,card,631065,2025-01-07,completed
3280,3280,upi,10044,2023-07-15,completed
3281,3281,card,1392870,2023-08-23,completed
3282,3282,upi,203318,2024-07-09,completed
3283,3283,card,967526,2024-02-16,completed
3284,3284,cash,693354,2025-06-11,failed
3285,3285,card,67283,2026-04-28,completed
3286,3286,cash,1096738,2025-12-19,completed
3287,3287,upi,725134,2024-03-13,completed
3288,3288,upi,1149560,2024-02-26,completed
3289,3289,upi,604387,2026-05-23,completed
3290,3290,cash,844037,2024-02-12,pending
3291,3291,card,790824,2023-11-20,completed
3292,3292,upi,1091747,2025-08-06,completed
3293,3293,cash,306795,2026-04-04,completed
3294,3294,upi,2220088,2023-11-10,completed
3295,3295,upi,1576703,2023-08-13,completed
3296,3296,cash,2008582,2026-07-18,completed
3297,3297,card,892710,2025-07-08,completed
3298,3298,upi,72816,2025-09-24,completed
3299,3299,card,803201,2025-08-30,completed
3300,3300,upi,777625,2026-02-10,completed
3301,3301,upi,526197,2025-09-28,completed
3302,3302,upi,834260,2024-01-26,completed
3303,3303,cash,49077,2024-02-28,completed
3304,3304,card,1076462,2026-06-18,return
3305,3305,upi,16395,2023-04-20,completed
3306,3306,card,132600,2023-12-31,completed
3307,3307,card,1323130,2025-05-07,completed
3308,3308,card,1437453,2024-06-28,completed
3309,3309,upi,186138,2025-11-09,completed
3310,3310,upi,65538,2025-08-23,completed
3311,3311,card,529791,2025-08-25,failed
3312,3312,upi,1732779,2024-04-15,completed
3313,3313,cash,422306,2025-04-01,completed
3314,3314,upi,168184,2024-05-16,completed
3315,3315,upi,134308,2025-08-07,completed
3316,3316,upi,1001097,2024-09-29,failed
3317,3317,card,57403,2025-11-06,completed
3318,3318,cash,866192,2025-06-20,completed
3319,3319,upi,847039,2024-05-22,completed
3320,3320,upi,1100798,2024-06-12,completed
3321,3321,cash,1347585,2024-01-21,completed
3322,3322,upi,75786,2024-10-20,completed
3323,3323,cash,697234,2024-03-03,completed
3324,3324,upi,748749,2024-05-09,return
3325,3325,upi,973514,2023-05-13,completed
3326,3326,cash,741059,2023-04-19,completed
3327,3327,upi,1184892,2026-04-17,pending
3328,3328,upi,2179402,2026-02-22,completed
3329,3329,card,97120,2025-04-11,completed
3330,3330,cash,700384,2024-01-03,completed
3331,3331,cash,419190,2023-01-06,completed
3332,3332,card,638529,2023-09-08,failed
3333,3333,cash,329540,2023-04-05,completed
3334,3334,card,241359,2025-10-27,completed
3335,3335,cash,565916,2024-12-18,completed
3336,3336,cash,111935,2024-02-16,completed
3337,3337,upi,617377,2025-06-09,completed
3338,3338,card,336662,2023-08-18,completed
3339,3339,cash,642738,2023-12-12,completed
3340,3340,card,533688,2024-07-01,completed
3341,3341,cash,2601734,2025-11-12,completed
3342,3342,card,284553,2023-01-12,completed
3343,3343,card,3277634,2025-01-31,completed
3344,3344,card,520112,2023-04-25,completed
3345,3345,upi,87580,2026-05-18,failed
3346,3346,upi,2214596,2024-11-26,failed
3347,3347,card,340425,2025-07-31,completed
3348,3348,card,523365,2025-11-11,completed
3349,3349,card,340135,2025-03-07,completed
3350,3350,upi,75596,2023-01-08,completed
3351,3351,card,463802,2024-07-16,completed
3352,3352,card,896246,2023-09-10,completed
3353,3353,card,493103,2025-04-14,completed
3354,3354,cash,31344,2025-03-24,pending
3355,3355,upi,17436,2024-11-10,completed
3356,3356,cash,2006315,2024-09-14,completed
3357,3357,card,559012,2025-09-30,completed
3358,3358,upi,311544,2023-01-09,failed
3359,3359,upi,2185675,2024-06-16,completed
3360,3360,cash,279054,2023-04-23,completed
3361,3361,upi,1551525,2025-03-03,completed
3362,3362,card,102882,2024-03-13,completed
3363,3363,cash,406557,2023-05-02,completed
3364,3364,upi,933945,2025-03-23,completed
3365,3365,cash,663536,2023-09-07,completed
3366,3366,upi,288702,2023-05-11,completed
3367,3367,cash,29480,2024-01-18,completed
3368,3368,upi,27405,2024-08-31,completed
3369,3369,upi,838349,2026-07-22,completed
3370,3370,cash,1216180,2023-04-28,completed
3371,3371,card,1302774,2023-05-13,completed
3372,3372,card,1709446,2025-11-11,completed
3373,3373,upi,1892191,2025-03-16,completed
3374,3374,cash,357508,2025-08-22,completed
3375,3375,card,100595,2025-08-20,completed
3376,3376,upi,1059374,2024-06-06,completed
3377,3377,upi,8530,2024-08-15,completed
3378,3378,card,649486,2023-04-10,completed
3379,3379,upi,150652,2024-02-06,completed
3380,3380,upi,584167,2025-10-04,failed
3381,3381,card,1693975,2025-05-08,pending
3382,3382,upi,3121056,2024-04-09,completed
3383,3383,upi,42044,2024-03-18,completed
3384,3384,card,1966819,2023-08-12,completed
3385,3385,card,159446,2026-06-25,completed
3386,3386,upi,1661086,2024-07-12,completed
3387,3387,cash,177774,2023-01-14,completed
3388,3388,upi,205478,2025-08-10,completed
3389,3389,card,211076,2023-12-06,completed
3390,3390,card,801344,2025-02-19,completed
3391,3391,upi,1379079,2026-01-27,completed
3392,3392,card,2135806,2024-10-11,completed
3393,3393,upi,224104,2023-09-07,completed
3394,3394,card,1167024,2023-02-28,completed
3395,3395,cash,6176,2025-08-12,completed
3396,3396,upi,757946,2025-05-29,completed
3397,3397,upi,2032065,2024-06-05,completed
3398,3398,card,336401,2023-09-03,completed
3399,3399,upi,858747,2025-07-28,completed
3400,3400,card,43388,2023-08-14,completed
3401,3401,cash,850415,2025-08-21,completed
3402,3402,upi,419460,2025-06-25,completed
3403,3403,upi,68656,2023-03-29,completed
3404,3404,cash,1487136,2026-04-15,completed
3405,3405,card,1829838,2024-10-17,completed
3406,3406,card,760794,2024-04-27,return
3407,3407,upi,594267,2026-03-02,completed
3408,3408,card,348910,2024-01-04,completed
3409,3409,cash,1687335,2024-01-28,completed
3410,3410,upi,15294,2026-04-03,completed
3411,3411,cash,2327468,2025-04-27,completed
3412,3412,cash,1050277,2024-06-29,completed
3413,3413,upi,1102620,2023-03-10,completed
3414,3414,upi,9848,2023-08-03,completed
3415,3415,upi,27184,2023-02-11,return
3416,3416,upi,250335,2023-03-25,failed
3417,3417,upi,568012,2023-12-02,completed
3418,3418,upi,502731,2026-02-03,pending
3419,3419,upi,2163724,2024-07-14,completed
3420,3420,upi,92452,2025-07-30,completed
3421,3421,upi,682014,2023-03-09,completed
3422,3422,upi,320145,2023-11-06,completed
3423,3423,upi,2104647,2024-03-10,completed
3424,3424,upi,919187,2023-09-06,completed
3425,3425,upi,848873,2025-07-10,completed
3426,3426,cash,1111462,2024-05-15,completed
3427,3427,upi,200394,2023-02-18,completed
3428,3428,card,191690,2024-04-26,pending
3429,3429,upi,631471,2025-12-20,failed
3430,3430,card,876469,2026-03-13,pending
3431,3431,card,825510,2024-07-22,completed
3432,3432,upi,80448,2026-07-22,completed
3433,3433,card,2313863,2025-12-31,completed
3434,3434,upi,1192979,2023-10-03,completed
3435,3435,upi,792377,2024-02-12,completed
3436,3436,upi,2016654,2025-09-22,completed
3437,3437,upi,336115,2024-08-08,completed
3438,3438,upi,1148554,2025-06-13,completed
3439,3439,card,571808,2025-03-21,completed
3440,3440,upi,534900,2024-04-29,failed
3441,3441,cash,417980,2025-02-20,completed
3442,3442,upi,1246014,2024-05-13,return
3443,3443,card,945609,2024-01-02,completed
3444,3444,card,1003768,2025-11-10,completed
3445,3445,cash,112160,2025-11-09,completed
3446,3446,upi,117872,2023-06-12,completed
3447,3447,upi,1337167,2023-04-21,completed
3448,3448,cash,269493,2023-01-13,completed
3449,3449,upi,228852,2024-09-22,completed
3450,3450,cash,50344,2025-01-23,completed
3451,3451,upi,1211979,2026-02-24,return
3452,3452,upi,352710,2023-02-05,completed
3453,3453,upi,1484950,2024-07-25,pending
3454,3454,upi,961262,2026-06-22,completed
3455,3455,upi,1767429,2023-03-18,completed
3456,3456,upi,100465,2025-12-24,completed
3457,3457,cash,381208,2026-02-01,completed
3458,3458,cash,828130,2025-07-06,completed
3459,3459,cash,966072,2026-01-30,failed
3460,3460,card,716802,2024-06-15,completed
3461,3461,upi,710112,2026-05-20,completed
3462,3462,upi,283772,2023-09-09,completed
3463,3463,card,819358,2024-08-28,pending
3464,3464,upi,1126750,2024-03-23,completed
3465,3465,cash,1102469,2025-08-03,completed
3466,3466,cash,1241353,2025-05-28,pending
3467,3467,upi,23113,2025-09-28,completed
3468,3468,card,863979,2023-04-24,completed
3469,3469,upi,487684,2026-06-10,completed
3470,3470,cash,1033657,2025-10-07,completed
3471,3471,upi,934970,2025-07-17,failed
3472,3472,card,258726,2023-01-29,pending
3473,3473,card,62120,2026-04-20,completed
3474,3474,upi,254260,2025-09-15,completed
3475,3475,card,163269,2024-02-22,pending
3476,3476,card,1247871,2023-07-28,completed
3477,3477,cash,19791,2026-03-18,return
3478,3478,upi,645535,2025-03-17,failed
3479,3479,cash,3126220,2025-12-06,pending
3480,3480,upi,567417,2024-06-28,return
3481,3481,card,114830,2026-02-18,completed
3482,3482,card,624000,2023-02-12,completed
3483,3483,cash,2773225,2026-04-03,failed
3484,3484,cash,1652583,2023-06-09,completed
3485,3485,upi,1868580,2025-10-14,completed
3486,3486,cash,295712,2026-01-25,pending
3487,3487,upi,297054,2024-07-13,completed
3488,3488,upi,83566,2024-11-14,completed
3489,3489,upi,543986,2025-02-20,completed
3490,3490,upi,2126321,2024-03-30,return
3491,3491,upi,904675,2023-06-02,completed
3492,3492,card,3172901,2023-10-26,completed
3493,3493,upi,753413,2023-08-07,completed
3494,3494,upi,432015,2024-11-27,pending
3495,3495,upi,309103,2023-11-27,completed
3496,3496,card,10853,2023-06-09,completed
3497,3497,upi,991106,2023-02-18,completed
3498,3498,upi,236454,2026-02-17,completed
3499,3499,card,312588,2023-01-04,completed
3500,3500,upi,971313,2023-12-13,failed
3501,3501,card,182264,2025-05-25,return
3502,3502,upi,360926,2026-06-26,completed
3503,3503,upi,730066,2025-02-26,completed
3504,3504,cash,3193797,2025-01-30,completed
3505,3505,cash,1088609,2024-09-09,completed
3506,3506,upi,1034568,2023-08-08,completed
3507,3507,card,1952116,2025-01-04,completed
3508,3508,card,452093,2023-03-28,completed
3509,3509,cash,61932,2024-11-11,completed
3510,3510,upi,40827,2026-04-19,completed
3511,3511,cash,1357404,2024-06-03,completed
3512,3512,upi,1853965,2025-01-20,completed
